duration,age,housing,balance,job,y
291,60,yes,926,Unemployed,no
187,42,yes,693,Employed,no
194,44,yes,9956,Employed,no
379,50,yes,1300,Employed,no
151,54,no,2626,Unemployed,no
166,29,yes,-44,Employed,no
64,59,no,593,Employed,no
232,37,yes,511,Employed,no
647,55,yes,493,Unemployed,no
322,53,yes,599,Unemployed,no
133,31,yes,272,Employed,no
50,49,yes,735,Employed,no
87,28,yes,15,Employed,no
771,47,yes,159,Employed,no
241,31,yes,651,Employed,no
205,49,yes,198,Employed,no
318,59,yes,-278,Employed,no
109,34,yes,-100,Employed,no
304,43,yes,15,Employed,no
209,38,no,0,Employed,no
83,41,yes,108,Employed,no
227,44,yes,617,Employed,no
271,31,yes,516,Employed,no
326,35,yes,11,Employed,no
389,37,yes,1026,Employed,no
273,58,no,3635,Employed,no
264,24,no,32,Employed,no
1106,35,yes,-123,Employed,no
73,33,yes,-238,Employed,no
195,40,yes,1089,Employed,no
69,46,yes,3749,Employed,no
87,41,yes,3140,Employed,no
122,33,yes,221,Employed,no
945,35,yes,300,Employed,yes
288,57,yes,515,Unemployed,no
50,40,yes,819,Employed,no
816,36,yes,722,Employed,no
284,47,yes,3346,Employed,no
116,50,yes,419,Employed,no
72,51,yes,330,Employed,no
232,41,yes,1576,Employed,no
124,38,yes,258,Employed,no
326,39,yes,317,Employed,no
190,25,yes,57,Employed,no
1721,43,yes,3285,Employed,yes
351,33,yes,152,Employed,no
171,45,yes,2429,Employed,no
166,58,yes,3111,Unknown,no
104,57,yes,1352,Employed,no
163,27,yes,37,Unemployed,no
492,25,yes,640,Employed,no
25,38,no,113,Employed,no
152,28,yes,468,Employed,no
109,33,yes,184,Employed,no
1032,44,yes,633,Employed,no
65,57,yes,7,Employed,no
194,46,yes,57,Employed,no
360,57,yes,0,Employed,no
96,42,yes,419,Employed,no
20,46,yes,120,Employed,no
323,39,yes,580,Employed,no
332,27,yes,362,Employed,no
735,42,yes,43,Employed,no
151,58,yes,749,Employed,no
46,42,yes,243,Employed,no
158,48,no,9004,Employed,no
73,57,yes,2236,Employed,no
407,52,yes,3348,Employed,no
438,54,yes,2062,Employed,no
139,55,no,188,Unemployed,no
174,46,yes,1483,Employed,no
175,48,yes,2550,Employed,no
313,25,yes,53,Employed,no
137,38,yes,547,Employed,no
22,46,no,1374,Unemployed,no
328,48,yes,67,Employed,no
93,43,yes,4998,Employed,no
97,52,no,0,Employed,no
123,27,yes,-2,Employed,no
219,29,yes,23,Employed,no
455,49,yes,512,Employed,no
103,30,no,447,Employed,no
200,50,yes,1917,Employed,no
133,58,yes,4871,Employed,no
35,44,yes,326,Employed,no
77,52,yes,0,Employed,no
211,44,no,0,Employed,no
72,27,no,14,Employed,no
133,35,yes,692,Employed,no
89,31,yes,369,Employed,no
287,31,yes,591,Employed,no
942,52,yes,3923,Employed,yes
101,44,yes,0,Employed,no
305,28,yes,348,Employed,no
387,41,yes,102,Employed,no
146,54,yes,447,Employed,no
160,46,yes,2121,Employed,no
70,48,yes,5154,Employed,no
466,31,yes,393,Employed,no
162,42,yes,5879,Employed,no
117,40,yes,-31,Employed,no
381,56,yes,871,Employed,no
167,45,yes,37378,Employed,no
476,53,yes,1443,Employed,yes
178,31,yes,752,Employed,no
260,42,yes,1093,Employed,no
231,51,yes,573,Employed,no
188,52,no,258,Employed,no
145,48,yes,247,Employed,no
163,28,yes,202,Employed,no
282,34,yes,302,Employed,no
74,50,yes,736,Employed,no
73,46,yes,0,Employed,no
220,54,yes,532,Employed,no
333,43,no,0,Employed,no
316,55,no,7378,Employed,no
451,47,no,4666,Employed,no
318,43,yes,1516,Employed,no
246,45,yes,0,Employed,no
311,46,yes,6085,Employed,no
202,39,yes,-183,Employed,no
174,26,yes,91,Unemployed,no
168,40,yes,30,Employed,no
832,48,yes,24,Employed,yes
230,53,yes,522,Employed,no
200,40,yes,770,Employed,no
170,54,yes,1288,Employed,no
142,46,yes,1029,Employed,no
283,47,yes,4135,Employed,no
421,50,yes,204,Employed,no
278,59,yes,1534,Unemployed,no
179,44,yes,0,Employed,no
238,42,yes,877,Employed,no
110,52,yes,478,Employed,no
138,30,yes,1130,Employed,no
218,46,yes,2401,Employed,no
158,45,yes,740,Employed,no
105,29,no,993,Employed,no
106,53,yes,896,Employed,no
217,55,yes,332,Employed,no
132,45,no,1088,Employed,no
824,35,yes,51,Employed,no
243,52,yes,1541,Employed,no
150,40,yes,413,Employed,no
238,42,yes,2656,Employed,no
1553,41,yes,1618,Employed,yes
148,42,yes,146,Employed,no
159,40,yes,153,Employed,no
108,41,yes,4505,Employed,no
124,57,yes,0,Employed,no
452,45,yes,520,Employed,no
114,47,yes,4151,Employed,no
125,40,yes,3382,Unemployed,no
622,33,yes,261,Employed,no
153,49,yes,1160,Employed,no
1328,39,yes,517,Employed,yes
686,50,yes,2956,Employed,no
80,60,yes,1327,Unemployed,no
435,53,yes,8417,Employed,no
300,58,yes,-172,Unemployed,no
203,52,yes,2257,Employed,no
121,42,yes,277,Employed,no
71,42,yes,902,Employed,no
78,43,yes,212,Employed,no
534,51,yes,513,Employed,no
243,53,yes,2272,Unknown,no
230,53,yes,719,Employed,no
253,42,no,1,Employed,no
127,40,yes,503,Employed,no
1125,59,yes,1521,Unemployed,yes
282,59,yes,2516,Unemployed,no
220,48,yes,468,Employed,no
158,25,yes,329,Unknown,no
267,59,yes,259,Employed,no
257,49,yes,769,Unemployed,no
110,42,yes,-700,Employed,no
456,37,yes,15801,Employed,no
78,40,yes,7831,Employed,no
298,31,no,0,Employed,no
429,41,yes,-68,Employed,no
483,60,yes,2639,Employed,no
213,42,yes,1076,Employed,no
51,48,yes,584,Employed,no
44,43,yes,2706,Employed,no
164,47,yes,1294,Employed,no
166,40,yes,771,Employed,no
220,55,yes,283,Unemployed,no
178,51,yes,482,Employed,no
452,54,no,11,Employed,no
858,41,yes,2823,Employed,yes
87,41,yes,338,Employed,no
97,53,yes,5700,Employed,no
116,46,yes,3028,Employed,no
120,45,yes,2418,Employed,no
629,48,yes,1405,Employed,yes
198,44,yes,0,Employed,no
262,47,no,2775,Employed,no
179,49,yes,611,Employed,no
35,41,yes,1654,Employed,no
156,54,yes,1691,Employed,no
201,48,no,427,Employed,no
159,30,yes,938,Employed,no
68,45,yes,626,Employed,no
75,40,no,874,Employed,no
229,42,no,24,Employed,no
126,48,yes,7373,Employed,no
704,40,yes,1535,Employed,yes
164,47,yes,2,Employed,no
339,47,yes,829,Employed,no
461,33,yes,164,Employed,no
188,54,yes,1765,Employed,no
546,46,yes,1733,Employed,no
171,53,yes,383,Unemployed,no
351,25,yes,777,Employed,no
94,50,yes,0,Employed,no
168,40,yes,1522,Employed,no
429,53,yes,4446,Employed,no
249,41,yes,923,Employed,no
568,41,yes,1309,Employed,no
299,42,yes,1340,Employed,no
282,47,yes,3158,Employed,no
760,48,yes,1596,Employed,yes
211,43,yes,887,Employed,no
77,55,yes,23189,Employed,no
283,40,yes,1010,Employed,no
263,45,yes,246,Employed,no
189,54,yes,918,Unemployed,no
91,46,yes,1429,Employed,no
32,57,yes,2439,Unemployed,no
139,49,yes,348,Employed,no
347,49,yes,387,Employed,no
152,41,yes,22,Employed,no
869,42,yes,3641,Employed,no
339,42,yes,2535,Employed,no
267,49,yes,1878,Employed,no
34,42,yes,3,Employed,no
153,34,yes,9,Unemployed,no
28,47,yes,502,Employed,no
216,41,yes,3634,Employed,no
215,45,yes,3395,Employed,no
199,33,yes,673,Employed,no
139,53,yes,600,Employed,no
322,43,yes,698,Unemployed,no
189,40,yes,2540,Employed,no
197,34,yes,357,Employed,no
224,40,yes,782,Employed,no
160,41,yes,2097,Employed,no
143,44,yes,-101,Employed,no
191,57,yes,628,Employed,no
833,42,yes,0,Employed,no
356,57,yes,6874,Employed,no
485,43,yes,16,Employed,no
57,45,yes,1691,Employed,no
930,60,yes,1542,Unemployed,yes
247,41,yes,1057,Employed,no
208,49,yes,11317,Employed,no
89,42,no,-1300,Employed,no
72,41,yes,299,Employed,no
260,33,yes,189,Employed,no
129,56,yes,1412,Employed,no
151,49,yes,0,Employed,no
181,41,yes,235,Employed,no
125,48,yes,20718,Employed,no
225,41,yes,1043,Employed,no
829,41,yes,890,Employed,no
749,30,no,768,Employed,no
166,52,yes,618,Employed,no
87,40,no,1313,Employed,no
407,60,yes,3932,Unemployed,no
438,28,yes,334,Employed,no
387,44,yes,80,Employed,no
100,44,yes,-27,Employed,no
413,32,yes,2285,Employed,no
521,53,no,193,Employed,no
133,41,no,-198,Employed,no
191,57,yes,1180,Unemployed,no
521,42,yes,505,Employed,no
109,31,yes,6943,Employed,no
345,46,yes,243,Employed,no
1028,40,yes,3652,Employed,yes
566,46,yes,3455,Employed,no
38,55,yes,2607,Employed,no
314,52,yes,2024,Employed,no
214,50,yes,0,Employed,no
248,57,no,-222,Unemployed,no
246,28,yes,1238,Employed,no
136,46,yes,33,Employed,no
98,40,yes,1000,Employed,no
225,56,yes,881,Employed,no
364,48,yes,403,Employed,no
784,36,yes,-38,Employed,no
93,37,yes,0,Employed,no
57,41,yes,221,Employed,no
160,43,yes,1109,Employed,no
210,40,yes,1416,Employed,no
222,40,yes,264,Employed,no
21,45,yes,141,Employed,no
222,44,yes,1944,Employed,no
157,53,yes,694,Employed,no
143,31,yes,303,Employed,no
371,50,yes,2087,Employed,no
161,53,yes,369,Employed,no
350,56,yes,166,Employed,no
135,45,yes,718,Employed,no
162,47,yes,4543,Employed,no
565,33,yes,1613,Employed,no
850,57,no,-1,Employed,yes
44,45,yes,1410,Employed,no
337,34,no,577,Employed,no
416,49,yes,-63,Employed,no
102,49,no,892,Employed,no
5,37,yes,-113,Employed,no
129,57,yes,3240,Employed,no
977,40,yes,3658,Employed,no
138,57,yes,3545,Unemployed,no
70,45,yes,1292,Unemployed,no
71,61,yes,4248,Unemployed,no
75,54,yes,155,Employed,no
230,46,yes,501,Employed,no
369,51,yes,658,Employed,no
136,42,yes,3743,Employed,no
22,42,yes,329,Employed,no
378,60,yes,703,Employed,no
240,41,yes,7735,Employed,no
80,41,yes,455,Employed,no
144,55,yes,831,Employed,no
380,46,yes,1757,Employed,no
108,54,yes,1480,Employed,no
927,51,yes,7180,Employed,yes
389,47,yes,4906,Employed,no
192,35,no,592,Employed,no
273,30,yes,128,Employed,no
48,32,yes,160,Employed,no
8,35,yes,441,Employed,no
628,48,yes,8982,Employed,no
90,36,no,338,Employed,no
221,53,yes,10749,Employed,no
217,48,yes,638,Employed,no
762,42,yes,737,Employed,no
193,38,yes,7695,Employed,no
302,32,yes,91,Employed,no
411,51,yes,760,Unemployed,no
245,34,yes,683,Employed,no
746,43,yes,1311,Employed,no
673,50,yes,606,Employed,no
220,44,yes,0,Employed,no
232,25,yes,192,Employed,no
115,60,yes,751,Employed,no
485,32,no,10600,Employed,no
106,44,yes,447,Employed,no
107,26,yes,3096,Unemployed,no
1044,36,yes,998,Employed,no
180,29,yes,303,Employed,no
354,29,yes,1952,Employed,no
55,42,yes,171,Employed,no
392,32,no,116,Employed,no
123,37,yes,766,Employed,no
148,50,yes,-500,Employed,no
74,44,yes,2017,Employed,no
267,43,yes,672,Employed,no
374,41,yes,450,Employed,no
295,45,yes,-31,Employed,no
149,41,yes,5426,Employed,no
226,57,yes,629,Employed,no
668,34,yes,2800,Employed,no
95,47,yes,1549,Employed,no
229,49,yes,6050,Employed,no
252,58,yes,1406,Employed,no
286,51,yes,425,Unemployed,no
242,30,yes,-328,Employed,no
335,47,yes,430,Employed,no
323,29,no,6911,Employed,no
140,51,yes,111,Employed,no
159,49,yes,1158,Employed,no
293,43,yes,823,Employed,no
85,41,yes,410,Employed,no
343,29,yes,1028,Employed,no
295,42,yes,1288,Employed,no
360,34,yes,-115,Employed,no
183,44,yes,474,Employed,no
304,44,yes,2416,Employed,no
382,30,yes,233,Employed,no
514,26,no,277,Employed,no
142,28,yes,280,Employed,no
162,42,yes,2106,Employed,no
301,40,yes,2610,Employed,no
264,49,yes,329,Unemployed,no
150,42,yes,1811,Employed,no
49,29,yes,387,Employed,no
326,47,yes,6439,Employed,no
468,42,yes,1333,Employed,no
183,45,yes,864,Employed,no
339,29,yes,900,Employed,no
125,41,yes,744,Employed,no
232,40,yes,4370,Employed,no
312,48,yes,6532,Employed,no
423,41,yes,348,Employed,no
163,60,yes,2077,Unemployed,no
191,44,no,1945,Employed,no
248,49,yes,21,Employed,no
146,47,yes,4556,Employed,no
125,48,yes,1764,Employed,no
234,44,yes,248,Employed,no
17,28,no,0,Employed,no
546,31,yes,37,Employed,no
554,29,yes,236,Employed,no
162,28,yes,246,Unemployed,no
436,43,yes,206,Employed,no
297,32,yes,162,Employed,no
302,44,yes,976,Employed,no
349,42,yes,645,Employed,no
174,45,yes,1794,Employed,no
180,31,yes,358,Employed,no
902,48,yes,9131,Employed,no
137,45,yes,532,Employed,no
282,27,yes,1150,Employed,no
321,55,yes,680,Employed,no
126,45,yes,245,Employed,no
554,50,yes,-13,Unemployed,no
21,44,yes,728,Unemployed,no
427,45,yes,137,Employed,no
97,51,no,289,Employed,no
402,30,yes,609,Employed,no
252,43,yes,15740,Employed,no
449,41,yes,574,Employed,no
360,30,yes,1480,Employed,no
89,41,yes,343,Employed,no
241,29,yes,424,Employed,no
574,31,yes,413,Employed,no
274,40,yes,277,Employed,no
154,41,yes,2157,Employed,no
71,43,yes,738,Employed,no
122,43,yes,-101,Employed,no
166,50,yes,-52,Employed,no
163,40,yes,262,Unemployed,no
167,23,yes,-95,Employed,no
91,37,yes,66,Employed,no
133,47,yes,3630,Employed,no
594,29,yes,294,Employed,no
86,46,yes,1465,Employed,no
40,31,yes,0,Employed,no
166,57,yes,5961,Employed,no
302,54,yes,1487,Employed,no
303,44,yes,-295,Employed,no
636,36,no,0,Employed,no
341,54,yes,219,Employed,no
483,38,yes,1442,Employed,no
220,38,yes,360,Employed,no
234,40,yes,339,Employed,no
32,46,yes,1427,Employed,no
211,41,yes,30,Employed,no
738,33,yes,483,Employed,no
482,36,yes,402,Employed,no
238,59,yes,5678,Unemployed,no
370,49,no,0,Employed,no
76,49,yes,2631,Employed,no
225,44,yes,112,Employed,no
256,38,yes,664,Employed,no
567,44,yes,2626,Employed,no
2241,43,yes,28,Employed,no
147,42,yes,321,Employed,no
135,41,yes,1794,Employed,no
260,52,yes,989,Employed,no
254,41,yes,6029,Employed,no
1118,29,yes,416,Employed,no
76,36,yes,-389,Employed,no
79,42,yes,1260,Employed,no
94,34,no,82,Employed,no
208,35,yes,94,Employed,no
1423,41,yes,5291,Employed,yes
271,57,yes,3401,Unemployed,no
166,46,yes,0,Employed,no
256,58,yes,-1196,Employed,no
19,50,yes,810,Employed,no
173,57,yes,3105,Employed,no
367,47,yes,351,Employed,no
414,46,yes,2612,Employed,no
227,47,yes,556,Employed,no
349,49,yes,380,Employed,no
278,49,yes,953,Employed,no
103,26,yes,786,Employed,no
249,52,yes,601,Employed,no
143,47,yes,651,Employed,no
37,43,yes,0,Employed,no
168,20,yes,79,Unemployed,no
260,43,yes,0,Employed,no
162,53,yes,4464,Employed,no
187,40,yes,422,Employed,no
266,52,no,598,Employed,no
279,43,no,123,Employed,no
159,55,yes,0,Employed,no
318,41,yes,718,Employed,no
104,36,yes,-406,Employed,no
747,57,yes,3625,Employed,no
1204,30,yes,-35,Employed,no
95,41,no,1132,Employed,no
176,56,yes,1121,Employed,no
179,44,yes,3407,Employed,no
319,45,yes,827,Employed,no
114,43,no,471,Unemployed,no
170,50,yes,2938,Employed,no
311,26,yes,-219,Employed,no
362,34,yes,719,Employed,no
347,39,yes,-439,Employed,no
86,32,yes,0,Employed,no
101,46,yes,74,Employed,no
288,58,yes,44,Employed,no
44,54,yes,52,Employed,no
1013,40,yes,581,Employed,no
90,42,yes,860,Employed,no
155,42,yes,259,Unemployed,no
468,50,yes,95,Employed,no
226,50,yes,-516,Employed,no
54,42,yes,5774,Employed,no
1162,41,yes,1384,Employed,yes
114,50,yes,5131,Employed,no
349,42,yes,2918,Employed,no
646,46,yes,556,Employed,yes
755,48,yes,2235,Employed,no
305,50,yes,-143,Employed,no
148,52,no,1500,Employed,no
243,43,no,56831,Employed,no
391,57,yes,2440,Employed,no
204,49,yes,2040,Employed,no
236,30,yes,678,Employed,no
112,52,yes,5006,Employed,no
125,41,yes,3291,Employed,no
141,47,yes,543,Employed,no
360,46,yes,4048,Employed,no
312,27,yes,0,Employed,no
366,46,yes,3269,Employed,no
100,53,yes,420,Employed,no
70,51,no,0,Unemployed,no
254,47,yes,201,Employed,no
230,60,yes,2537,Unemployed,no
246,47,no,107,Employed,no
97,48,yes,6127,Employed,no
135,45,yes,4509,Employed,no
755,52,yes,-191,Employed,yes
73,53,yes,183,Unemployed,no
12,54,yes,2883,Employed,no
65,46,yes,2515,Employed,no
420,48,yes,1108,Employed,no
259,43,yes,56,Unemployed,no
192,42,yes,1270,Unemployed,no
189,56,yes,1894,Unemployed,no
263,48,yes,0,Employed,no
126,45,yes,2217,Employed,no
415,51,yes,1330,Employed,no
746,43,no,3173,Employed,yes
260,42,yes,2157,Employed,no
71,44,yes,1033,Employed,no
735,40,yes,4157,Employed,no
75,57,yes,3381,Employed,no
87,42,yes,1882,Employed,no
183,58,yes,0,Employed,no
62,40,yes,1927,Employed,no
150,49,yes,3649,Employed,no
244,46,yes,244,Employed,no
367,54,yes,1705,Employed,no
325,60,yes,1164,Employed,no
197,42,yes,9359,Employed,no
121,43,yes,1620,Employed,no
27,41,yes,149,Employed,no
157,60,yes,2479,Unemployed,no
203,51,yes,6659,Employed,no
115,48,yes,1913,Employed,no
112,41,yes,1563,Employed,no
104,50,yes,708,Employed,no
153,41,yes,1172,Employed,no
182,60,yes,2086,Unemployed,no
55,54,yes,524,Employed,no
305,49,yes,221,Employed,no
140,47,yes,52,Employed,no
180,36,yes,-175,Employed,no
644,45,yes,-149,Employed,no
173,49,yes,1530,Employed,no
374,47,yes,-100,Employed,no
240,46,no,1934,Employed,no
1088,29,yes,137,Employed,no
219,44,yes,276,Employed,no
41,52,yes,1758,Employed,no
558,33,yes,49,Employed,no
436,43,yes,960,Employed,no
463,45,yes,959,Employed,no
265,42,yes,1306,Employed,no
234,50,yes,892,Employed,no
113,58,yes,5618,Employed,no
200,50,yes,605,Employed,no
158,56,yes,5041,Employed,no
34,46,yes,1004,Employed,no
160,44,yes,116,Employed,no
167,52,yes,225,Employed,no
206,55,yes,697,Employed,no
36,44,yes,2467,Employed,no
504,46,no,523,Employed,no
303,47,yes,106,Employed,no
109,40,yes,793,Employed,no
90,48,yes,1757,Employed,no
139,34,yes,87,Employed,no
257,46,yes,1480,Employed,no
241,43,yes,960,Unemployed,no
94,40,yes,2651,Employed,no
171,39,yes,0,Employed,no
178,57,yes,3123,Unemployed,no
285,54,yes,950,Employed,no
86,46,yes,3714,Employed,no
326,41,yes,957,Employed,no
451,47,yes,3216,Employed,no
347,40,yes,8150,Employed,no
116,50,yes,2212,Employed,no
191,40,yes,409,Employed,no
77,47,yes,-1385,Employed,no
1036,57,yes,2516,Unemployed,no
303,47,yes,2354,Employed,no
80,44,yes,560,Employed,no
322,47,yes,5306,Employed,no
750,53,yes,111,Employed,no
695,59,yes,320,Employed,yes
435,40,yes,0,Employed,no
397,60,yes,80,Employed,no
95,45,yes,1953,Employed,no
208,57,no,2192,Employed,no
163,45,yes,1992,Employed,no
483,44,yes,146,Employed,yes
168,21,yes,0,Employed,no
161,42,yes,2124,Employed,no
1000,30,yes,2,Employed,no
112,57,yes,1037,Employed,no
599,53,yes,-394,Employed,no
30,51,no,6510,Employed,no
58,53,yes,4323,Employed,no
165,54,yes,4582,Employed,no
74,44,yes,2400,Employed,no
79,56,yes,1678,Unemployed,no
231,46,yes,405,Employed,no
191,45,yes,3583,Employed,no
202,42,yes,666,Employed,no
1257,49,yes,716,Employed,yes
221,56,yes,344,Unemployed,no
257,44,no,641,Employed,no
352,54,yes,653,Employed,no
285,51,yes,154,Employed,no
93,49,yes,3018,Employed,no
71,45,yes,660,Employed,no
290,58,yes,2577,Unemployed,no
1165,53,yes,2785,Employed,no
164,42,yes,1865,Employed,no
520,49,yes,341,Unknown,yes
295,53,yes,1178,Employed,no
187,50,yes,516,Employed,no
106,53,yes,22370,Employed,no
219,26,yes,800,Employed,no
236,46,yes,1217,Employed,no
139,45,yes,9077,Employed,no
651,50,yes,461,Employed,yes
124,42,yes,597,Employed,no
98,42,yes,9,Employed,no
145,54,yes,7864,Employed,no
120,60,yes,1224,Unemployed,no
291,49,yes,2623,Employed,no
101,40,yes,3676,Employed,no
417,45,yes,953,Employed,no
191,40,yes,1061,Employed,no
131,60,yes,3020,Employed,no
221,42,yes,3405,Employed,no
229,60,yes,0,Unemployed,no
104,60,yes,-208,Unemployed,no
72,41,yes,849,Employed,no
186,60,no,3820,Employed,no
23,23,yes,76,Employed,no
402,46,yes,346,Employed,no
37,44,yes,-22,Employed,no
68,29,yes,874,Employed,no
182,34,yes,298,Employed,no
587,59,no,7475,Employed,no
348,50,yes,101,Employed,no
140,60,yes,2667,Employed,no
51,49,yes,2219,Employed,no
176,55,yes,158,Employed,no
144,54,yes,2933,Employed,no
297,42,yes,-181,Employed,no
203,60,yes,5788,Employed,no
57,47,yes,2796,Employed,no
334,41,no,6526,Employed,no
217,47,yes,1192,Employed,no
74,41,yes,665,Employed,no
405,57,yes,703,Unemployed,no
738,53,yes,4928,Employed,no
452,44,yes,1786,Employed,no
203,35,yes,-68,Employed,no
230,41,yes,38,Employed,no
133,28,yes,0,Unemployed,no
94,55,yes,1105,Employed,no
187,55,yes,9039,Employed,no
920,40,yes,-9,Employed,yes
136,35,yes,6,Employed,no
1244,58,no,577,Employed,no
225,25,yes,6,Employed,no
80,43,yes,78,Employed,no
431,29,yes,20,Employed,no
78,46,no,87,Employed,no
500,41,yes,-306,Employed,yes
301,60,yes,79,Unemployed,no
30,47,yes,0,Employed,no
133,60,yes,751,Unemployed,no
270,33,yes,0,Employed,no
218,34,yes,1704,Employed,no
215,57,yes,0,Employed,no
299,42,yes,8,Employed,no
160,47,yes,39,Employed,no
172,33,yes,20,Employed,no
49,43,yes,293,Employed,no
68,40,yes,157,Employed,no
117,35,yes,487,Employed,no
477,26,yes,192,Employed,no
99,53,yes,136,Employed,no
100,55,yes,1328,Employed,no
200,46,yes,1038,Employed,no
187,24,yes,51,Employed,no
236,47,yes,3008,Employed,no
50,41,yes,-204,Employed,no
104,55,yes,2923,Employed,no
51,32,yes,231,Employed,no
51,30,yes,-256,Employed,no
140,54,yes,234,Employed,no
221,41,yes,288,Employed,no
98,42,yes,1146,Employed,no
253,43,yes,3060,Employed,no
71,54,yes,907,Employed,no
127,56,yes,334,Employed,no
74,54,yes,1374,Employed,no
126,30,yes,124,Employed,no
122,53,yes,74,Unemployed,no
657,45,yes,1363,Employed,no
173,41,yes,680,Employed,no
918,28,yes,86,Employed,no
544,58,no,1713,Employed,no
309,57,yes,3990,Employed,no
138,54,yes,3965,Employed,no
73,39,yes,193,Unemployed,no
71,41,yes,6060,Employed,no
29,60,yes,132,Employed,no
193,42,yes,1323,Employed,no
198,47,yes,3237,Employed,no
57,41,no,252,Employed,no
49,46,yes,84,Employed,no
197,45,yes,0,Employed,no
98,48,yes,848,Employed,no
59,57,yes,84,Employed,no
196,54,yes,190,Employed,no
243,30,yes,1534,Employed,no
344,41,yes,1278,Employed,no
570,46,yes,252,Employed,no
597,35,yes,1215,Employed,no
43,28,yes,-457,Employed,no
525,58,no,347,Employed,no
