ID,duration,poutcome,month,pdays,age,previous,contact,housing,job,campaign,balance,education,loan,marital,y
1774,211,unknown,may,never,32,never,unknown,yes,Unemployed,2,high,secondary,no,single,no
1775,156,unknown,may,never,31,never,unknown,yes,Employed,2,high,secondary,yes,married,no
1776,178,unknown,may,never,56,never,unknown,yes,Employed,2,high,primary,no,married,no
1777,133,unknown,may,never,34,never,unknown,yes,Employed,2,high,tertiary,no,single,no
1778,206,unknown,may,never,46,never,unknown,yes,Employed,2,low,secondary,yes,single,no
1779,544,unknown,may,never,27,never,unknown,yes,Employed,1,high,secondary,no,single,no
1780,143,unknown,may,never,33,never,unknown,yes,Employed,1,avergae,secondary,yes,married,no
1781,471,unknown,may,never,35,never,unknown,yes,Employed,2,high,primary,no,married,no
1782,200,unknown,may,never,29,never,unknown,yes,Employed,3,high,tertiary,no,single,no
1783,324,unknown,may,never,39,never,unknown,yes,Employed,2,high,tertiary,no,married,no
1784,71,unknown,may,never,48,never,unknown,yes,Employed,1,high,secondary,no,married,no
1785,164,unknown,may,never,58,never,unknown,yes,Employed,5,low,primary,no,married,no
1786,137,unknown,may,never,36,never,unknown,yes,Employed,3,low,secondary,no,married,no
1787,91,unknown,may,never,33,never,unknown,yes,Employed,2,high,primary,no,married,no
1788,280,unknown,may,never,32,never,unknown,no,Employed,1,low,tertiary,no,married,no
1789,230,unknown,may,never,32,never,unknown,yes,Employed,2,veryhigh,tertiary,no,single,no
1790,63,unknown,may,never,31,never,unknown,no,Employed,1,high,secondary,yes,married,no
1791,135,unknown,may,never,30,never,unknown,yes,Employed,1,high,primary,no,single,no
1792,261,unknown,may,never,30,never,unknown,yes,Employed,1,high,tertiary,yes,single,no
1793,215,unknown,may,never,40,never,unknown,yes,Employed,2,high,primary,no,married,no
1794,200,unknown,may,never,35,never,unknown,yes,Employed,4,high,primary,no,married,no
1795,391,unknown,may,never,42,never,unknown,yes,Employed,2,high,primary,no,married,no
1796,1028,unknown,may,never,60,never,unknown,yes,Employed,2,high,primary,no,married,yes
1797,107,unknown,may,never,28,never,unknown,no,Employed,3,high,secondary,no,single,no
1798,108,unknown,may,never,29,never,unknown,yes,Employed,2,low,secondary,no,single,no
1799,145,unknown,may,never,33,never,unknown,yes,Unemployed,2,low,secondary,yes,married,no
1800,142,unknown,may,never,23,never,unknown,yes,Employed,2,low,secondary,yes,single,no
1801,106,unknown,may,never,34,never,unknown,yes,Employed,1,high,primary,no,married,no
1802,134,unknown,may,never,29,never,unknown,yes,Employed,1,high,secondary,no,single,no
1803,190,unknown,may,never,32,never,unknown,yes,Employed,1,high,secondary,no,single,no
1804,241,unknown,may,never,55,never,unknown,yes,Employed,1,high,secondary,yes,married,no
1805,180,unknown,may,never,39,never,unknown,no,Unemployed,1,low,primary,no,single,no
1806,237,unknown,may,never,37,never,unknown,yes,Employed,1,high,secondary,no,single,no
1807,654,unknown,may,never,26,never,unknown,yes,Employed,1,high,secondary,no,single,yes
1808,189,unknown,may,never,35,never,unknown,yes,Employed,1,high,tertiary,no,divorced,no
1809,70,unknown,may,never,26,never,unknown,yes,Employed,1,high,tertiary,no,single,no
1810,62,unknown,may,never,34,never,unknown,yes,Employed,1,high,tertiary,no,single,no
1811,1087,unknown,may,never,55,never,unknown,no,Employed,2,high,primary,no,married,no
1812,323,unknown,may,never,39,never,unknown,yes,Employed,1,high,secondary,yes,married,no
1813,111,unknown,may,never,27,never,unknown,yes,Unemployed,2,high,tertiary,no,married,no
1814,197,unknown,may,never,30,never,unknown,yes,Employed,4,high,secondary,no,single,no
1815,224,unknown,may,never,28,never,unknown,yes,Employed,3,high,unknown,no,single,no
1816,557,unknown,may,never,33,never,unknown,yes,Employed,1,high,secondary,no,single,no
1817,150,unknown,may,never,43,never,unknown,yes,Employed,2,high,tertiary,no,married,no
1818,388,unknown,may,never,50,never,unknown,yes,Employed,2,high,tertiary,no,married,no
1819,89,unknown,may,never,26,never,unknown,yes,Employed,1,high,primary,no,single,no
1820,57,unknown,may,never,33,never,unknown,yes,Employed,2,high,secondary,no,married,no
1821,209,unknown,may,never,47,never,unknown,yes,Employed,3,high,primary,no,married,no
1822,188,unknown,may,never,33,never,unknown,yes,Employed,1,low,secondary,yes,single,no
1823,342,unknown,may,never,34,never,unknown,yes,Employed,1,low,secondary,yes,married,no
1824,84,unknown,may,never,33,never,unknown,yes,Employed,1,high,secondary,no,single,no
1825,97,unknown,may,never,23,never,unknown,yes,Unemployed,1,high,secondary,no,single,no
1826,530,unknown,may,never,29,never,unknown,no,Employed,2,veryhigh,tertiary,no,single,no
1827,365,unknown,may,never,33,never,unknown,yes,Employed,1,high,secondary,no,married,no
1828,285,unknown,may,never,41,never,unknown,yes,Employed,1,high,unknown,no,married,no
1829,352,unknown,may,never,27,never,unknown,yes,Employed,1,high,secondary,no,single,no
1830,316,unknown,may,never,34,never,unknown,yes,Employed,3,high,secondary,no,single,no
1831,126,unknown,may,never,53,never,unknown,yes,Employed,2,low,secondary,no,married,no
1832,76,unknown,may,never,34,never,unknown,yes,Employed,2,high,secondary,no,single,no
1833,1692,unknown,may,never,40,never,unknown,yes,Employed,2,high,secondary,no,married,yes
1834,24,unknown,may,never,27,never,unknown,no,Employed,1,high,tertiary,no,married,no
1835,253,unknown,may,never,33,never,unknown,yes,Employed,1,high,tertiary,yes,married,no
1836,73,unknown,may,never,40,never,unknown,yes,Employed,1,high,secondary,no,single,no
1837,622,unknown,may,never,21,never,unknown,no,Unemployed,1,high,secondary,no,single,no
1838,133,unknown,may,never,31,never,unknown,yes,Employed,1,low,secondary,no,married,no
1839,178,unknown,may,never,51,never,unknown,yes,Employed,1,high,secondary,yes,married,no
1840,404,unknown,may,never,26,never,unknown,yes,Employed,2,high,secondary,no,single,no
1841,275,unknown,may,never,26,never,unknown,yes,Employed,1,high,primary,no,married,no
1842,109,unknown,may,never,32,never,unknown,no,Employed,1,high,secondary,no,single,no
1843,134,unknown,may,never,31,never,unknown,yes,Employed,1,high,secondary,yes,married,no
1844,407,unknown,may,never,27,never,unknown,yes,Unemployed,2,veryhigh,primary,no,married,no
1845,225,unknown,may,never,58,never,unknown,yes,Unemployed,1,high,primary,no,divorced,no
1846,86,unknown,may,never,39,never,unknown,yes,Employed,2,low,unknown,no,married,no
1847,20,unknown,may,never,30,never,unknown,yes,Employed,1,low,secondary,no,married,no
1848,247,unknown,may,never,29,never,unknown,yes,Employed,1,high,tertiary,no,single,no
1849,129,unknown,may,never,38,never,unknown,yes,Employed,3,high,secondary,no,married,no
1850,324,unknown,may,never,29,never,unknown,yes,Employed,1,low,tertiary,no,married,no
1851,2016,unknown,may,never,28,never,unknown,yes,Employed,2,low,secondary,no,single,yes
1852,1054,unknown,may,never,41,never,unknown,yes,Employed,2,high,secondary,no,single,no
1853,256,unknown,may,never,43,never,unknown,yes,Employed,5,high,primary,no,married,no
1854,163,unknown,may,never,43,never,unknown,yes,Employed,2,high,primary,no,single,no
1855,251,unknown,may,never,37,never,unknown,yes,Employed,2,high,secondary,no,married,no
1856,113,unknown,may,never,46,never,unknown,yes,Employed,4,high,primary,no,divorced,no
1857,193,unknown,may,never,53,never,unknown,yes,Employed,2,low,secondary,no,married,no
1858,125,unknown,may,never,28,never,unknown,yes,Employed,3,high,secondary,yes,single,no
1859,344,unknown,may,never,41,never,unknown,yes,Employed,2,high,secondary,yes,married,no
1860,282,unknown,may,never,36,never,unknown,yes,Employed,2,high,secondary,no,married,no
1861,1170,unknown,may,never,37,never,unknown,yes,Employed,1,high,tertiary,no,married,no
1862,408,unknown,may,never,38,never,unknown,yes,Employed,2,high,secondary,no,married,no
1863,128,unknown,may,never,32,never,unknown,yes,Employed,2,high,secondary,yes,married,no
1864,665,unknown,may,never,33,never,unknown,yes,Employed,2,high,primary,no,divorced,yes
1865,67,unknown,may,never,28,never,unknown,yes,Employed,3,low,secondary,no,single,no
1866,167,unknown,may,never,52,never,unknown,yes,Employed,4,low,primary,yes,divorced,no
1867,395,unknown,may,never,30,never,unknown,no,Employed,1,high,secondary,no,single,no
1868,137,unknown,may,never,37,never,unknown,yes,Employed,2,high,secondary,no,married,no
1869,118,unknown,may,never,27,never,unknown,yes,Employed,1,high,secondary,no,single,no
1870,231,unknown,may,never,31,never,unknown,yes,Employed,2,high,secondary,no,married,no
1871,128,unknown,may,never,47,never,unknown,yes,Employed,1,high,tertiary,no,divorced,no
1872,174,unknown,may,never,33,never,unknown,yes,Employed,1,high,secondary,no,single,no
1873,195,unknown,may,never,46,never,unknown,yes,Employed,1,avergae,primary,yes,married,no
1874,412,unknown,may,never,38,never,unknown,yes,Employed,1,low,secondary,no,married,no
1875,127,unknown,may,never,33,never,unknown,yes,Employed,1,high,primary,no,single,no
1876,13,unknown,may,never,44,never,unknown,yes,Employed,1,low,primary,no,married,no
1877,61,unknown,may,never,35,never,unknown,yes,Employed,1,avergae,tertiary,no,married,no
1878,286,unknown,may,never,38,never,unknown,yes,Employed,5,high,secondary,no,married,no
1879,76,unknown,may,never,56,never,unknown,yes,Employed,1,high,primary,no,married,no
1880,53,unknown,may,never,33,never,unknown,yes,Employed,4,high,secondary,no,single,no
1881,274,unknown,may,never,45,never,unknown,yes,Employed,2,high,primary,no,married,no
1882,409,unknown,may,never,30,never,unknown,yes,Employed,3,high,primary,no,married,no
1883,232,unknown,may,never,34,never,unknown,yes,Employed,1,low,secondary,no,married,no
1884,325,unknown,may,never,32,never,unknown,yes,Employed,1,low,secondary,yes,married,no
1885,144,unknown,may,never,32,never,unknown,no,Employed,2,high,secondary,no,single,no
1886,1713,unknown,may,never,27,never,unknown,yes,Employed,1,high,secondary,no,married,no
1887,241,unknown,may,never,48,never,unknown,yes,Unemployed,2,high,secondary,no,married,no
1888,103,unknown,may,never,54,never,unknown,yes,Employed,2,high,primary,no,married,no
1889,338,unknown,may,never,29,never,unknown,yes,Employed,3,high,tertiary,no,single,no
1890,182,unknown,may,never,37,never,unknown,yes,Employed,1,low,secondary,no,divorced,no
1891,346,unknown,may,never,26,never,unknown,yes,Employed,3,high,tertiary,yes,married,no
1892,204,unknown,may,never,43,never,unknown,yes,Employed,2,high,secondary,no,married,no
1893,296,unknown,may,never,31,never,unknown,yes,Employed,2,high,secondary,no,married,no
1894,551,unknown,may,never,55,never,unknown,yes,Employed,2,high,secondary,no,married,no
1895,663,unknown,may,never,45,never,unknown,yes,Employed,3,low,secondary,no,single,no
1896,338,unknown,may,never,35,never,unknown,yes,Employed,4,high,secondary,no,single,no
1897,153,unknown,may,never,57,never,unknown,yes,Employed,1,low,tertiary,yes,married,no
1898,188,unknown,may,never,49,never,unknown,yes,Employed,2,high,primary,no,married,no
1899,305,unknown,may,never,23,never,unknown,yes,Employed,2,high,secondary,yes,single,no
1900,1080,unknown,may,never,49,never,unknown,yes,Employed,5,high,primary,no,divorced,no
1901,1461,unknown,may,never,35,never,unknown,yes,Employed,2,low,tertiary,no,single,no
1902,116,unknown,may,never,38,never,unknown,yes,Employed,1,low,tertiary,no,single,no
1903,129,unknown,may,never,39,never,unknown,yes,Employed,2,high,secondary,no,married,no
1904,98,unknown,may,never,27,never,unknown,yes,Employed,3,low,tertiary,no,single,no
1905,262,unknown,may,never,37,never,unknown,no,Employed,1,high,secondary,no,married,no
1906,147,unknown,may,never,57,never,unknown,yes,Employed,7,low,secondary,no,married,no
1907,150,unknown,may,never,38,never,unknown,yes,Employed,1,high,tertiary,no,single,no
1908,282,unknown,may,never,26,never,unknown,yes,Employed,2,high,secondary,no,married,no
1909,332,unknown,may,never,46,never,unknown,yes,Employed,2,high,unknown,no,married,no
1910,88,unknown,may,never,44,never,unknown,yes,Employed,4,high,secondary,no,married,no
1911,94,unknown,may,never,44,never,unknown,yes,Employed,1,high,primary,yes,married,no
1912,455,unknown,may,never,28,never,unknown,yes,Employed,1,high,secondary,no,married,no
1913,49,unknown,may,never,37,never,unknown,no,Employed,1,low,secondary,yes,married,no
1914,181,unknown,may,never,43,never,unknown,yes,Employed,1,high,secondary,no,single,no
1915,345,unknown,may,never,25,never,unknown,yes,Employed,9,high,secondary,no,single,no
1916,154,unknown,may,never,34,never,unknown,yes,Employed,3,high,primary,no,single,no
1917,294,unknown,may,never,39,never,unknown,yes,Employed,2,high,primary,no,married,no
1918,750,unknown,may,never,35,never,unknown,yes,Employed,7,veryhigh,secondary,no,single,no
1919,202,unknown,may,never,32,never,unknown,yes,Employed,2,high,secondary,yes,married,no
1920,81,unknown,may,never,31,never,unknown,no,Employed,6,low,secondary,yes,married,no
1921,214,unknown,may,never,42,never,unknown,yes,Employed,2,low,primary,no,married,no
1922,128,unknown,may,never,31,never,unknown,yes,Employed,1,high,secondary,no,single,no
1923,70,unknown,may,never,30,never,unknown,yes,Employed,1,high,tertiary,no,single,no
1924,106,unknown,may,never,29,never,unknown,yes,Employed,1,high,secondary,no,single,no
1925,279,unknown,may,never,29,never,unknown,yes,Employed,1,low,secondary,no,single,no
1926,400,unknown,may,never,36,never,unknown,yes,Employed,2,high,secondary,no,married,no
1927,231,unknown,may,never,41,never,unknown,yes,Employed,2,high,secondary,no,married,no
1928,175,unknown,may,never,37,never,unknown,yes,Employed,2,high,secondary,no,single,no
1929,179,unknown,may,never,32,never,unknown,yes,Employed,2,high,tertiary,no,single,no
1930,107,unknown,may,never,39,never,unknown,yes,Employed,4,high,tertiary,no,married,no
1931,94,unknown,may,never,31,never,unknown,yes,Employed,3,low,tertiary,no,single,no
1932,142,unknown,may,never,33,never,unknown,yes,Employed,2,high,secondary,no,single,no
1933,119,unknown,may,never,30,never,unknown,yes,Employed,2,high,tertiary,no,single,no
1934,180,unknown,may,never,24,never,unknown,no,Unemployed,3,high,secondary,no,single,no
1935,136,unknown,may,never,55,never,unknown,yes,Employed,2,low,secondary,yes,married,no
1936,44,unknown,may,never,27,never,unknown,yes,Employed,3,high,secondary,no,single,no
1937,229,unknown,may,never,47,never,unknown,yes,Employed,5,high,tertiary,no,divorced,no
1938,184,unknown,may,never,29,never,unknown,yes,Employed,2,high,primary,no,married,no
1939,73,unknown,may,never,56,never,unknown,no,Employed,4,high,secondary,no,married,no
1940,330,unknown,may,never,31,never,unknown,yes,Employed,4,high,tertiary,no,single,no
1941,126,unknown,may,never,46,never,unknown,yes,Employed,2,high,primary,no,married,no
1942,83,unknown,may,never,47,never,unknown,yes,Employed,4,high,unknown,no,single,no
1943,25,unknown,may,never,29,never,unknown,yes,Unemployed,6,high,secondary,no,single,no
1944,26,unknown,may,never,35,never,unknown,yes,Employed,2,avergae,tertiary,no,divorced,no
1945,169,unknown,may,never,31,never,unknown,yes,Employed,2,high,secondary,no,single,no
1946,179,unknown,may,never,29,never,unknown,yes,Employed,2,high,secondary,no,single,no
1947,280,unknown,may,never,48,never,unknown,yes,Employed,1,high,unknown,no,divorced,no
1948,61,unknown,may,never,59,never,unknown,no,Employed,4,high,secondary,yes,married,no
1949,124,unknown,may,never,44,never,unknown,yes,Employed,2,high,tertiary,no,married,no
1950,89,unknown,may,never,30,never,unknown,yes,Employed,2,low,tertiary,no,single,no
1951,210,unknown,may,never,50,never,unknown,yes,Employed,3,high,primary,no,married,no
1952,393,unknown,may,never,25,never,unknown,yes,Employed,2,high,secondary,no,married,no
1953,1178,unknown,may,never,32,never,unknown,yes,Employed,4,high,secondary,no,married,no
1954,161,unknown,may,never,49,never,unknown,yes,Employed,2,high,primary,yes,married,no
1955,515,unknown,may,never,38,never,unknown,yes,Employed,4,high,secondary,no,married,no
1956,177,unknown,may,never,29,never,unknown,yes,Employed,2,high,secondary,no,single,no
1957,178,unknown,may,never,51,never,unknown,yes,Employed,2,high,tertiary,no,married,no
1958,185,unknown,may,never,29,never,unknown,yes,Employed,2,high,secondary,no,single,no
1959,218,unknown,may,never,32,never,unknown,yes,Employed,2,high,secondary,no,divorced,no
1960,191,unknown,may,never,43,never,unknown,yes,Unemployed,2,low,primary,no,married,no
1961,245,unknown,may,never,34,never,unknown,no,Employed,4,high,secondary,no,married,no
1962,255,unknown,may,never,37,never,unknown,yes,Employed,2,high,primary,no,married,no
