age,duration,month,pdays,poutcome,previous,y
50,181,jul,never,unknown,never,no
58,85,jul,never,unknown,never,no
33,383,jul,never,unknown,never,no
30,93,jul,never,unknown,never,no
34,152,jul,never,unknown,never,no
40,87,jul,never,unknown,never,no
55,46,jul,never,unknown,never,no
27,68,jul,never,unknown,never,no
60,261,jul,never,unknown,never,no
36,204,jul,never,unknown,never,no
31,102,jul,never,unknown,never,no
40,637,jul,never,unknown,never,no
54,121,jul,never,unknown,never,no
38,238,jul,never,unknown,never,no
35,95,jul,never,unknown,never,no
60,127,jul,never,unknown,never,no
43,420,jul,never,unknown,never,no
56,121,jul,never,unknown,never,no
32,29,jul,never,unknown,never,no
45,312,jul,never,unknown,never,no
38,233,jul,never,unknown,never,no
27,41,jul,never,unknown,never,no
43,76,jul,never,unknown,never,no
29,96,jul,never,unknown,never,no
47,1352,jul,never,unknown,never,yes
42,98,jul,never,unknown,never,no
60,69,jul,never,unknown,never,no
36,58,jul,never,unknown,never,no
37,438,jul,never,unknown,never,no
30,163,jul,never,unknown,never,no
34,153,jul,never,unknown,never,no
37,139,jul,never,unknown,never,no
25,135,jul,never,unknown,never,no
36,77,jul,never,unknown,never,no
47,211,jul,never,unknown,never,no
51,314,jul,never,unknown,never,no
25,278,jul,never,unknown,never,no
34,344,jul,never,unknown,never,no
27,152,jul,never,unknown,never,no
33,1077,jul,never,unknown,never,yes
32,72,jul,never,unknown,never,no
37,70,jul,never,unknown,never,no
42,178,jul,never,unknown,never,no
46,425,jul,never,unknown,never,no
30,90,jul,never,unknown,never,no
40,80,jul,never,unknown,never,no
42,307,jul,never,unknown,never,no
27,259,jul,never,unknown,never,no
26,161,jul,never,unknown,never,no
33,66,jul,never,unknown,never,no
29,422,jul,never,unknown,never,no
37,185,jul,never,unknown,never,no
40,255,jul,never,unknown,never,no
29,518,jul,never,unknown,never,no
43,168,jul,never,unknown,never,no
34,255,jul,never,unknown,never,no
36,139,jul,never,unknown,never,no
27,527,jul,never,unknown,never,no
36,560,jul,never,unknown,never,yes
39,132,jul,never,unknown,never,no
33,702,jul,never,unknown,never,no
34,81,jul,never,unknown,never,no
28,188,jul,never,unknown,never,no
32,407,jul,never,unknown,never,no
43,254,jul,never,unknown,never,no
42,176,jul,never,unknown,never,no
37,89,jul,never,unknown,never,no
47,268,jul,never,unknown,never,no
52,150,jul,never,unknown,never,no
44,367,jul,never,unknown,never,no
60,152,jul,never,unknown,never,no
33,490,jul,never,unknown,never,no
38,1545,jul,never,unknown,never,yes
37,40,jul,never,unknown,never,no
42,65,jul,never,unknown,never,no
31,47,jul,never,unknown,never,no
53,274,jul,never,unknown,never,no
37,118,jul,never,unknown,never,no
47,108,jul,never,unknown,never,no
32,520,jul,never,unknown,never,no
35,56,jul,never,unknown,never,no
47,89,jul,never,unknown,never,no
27,273,jul,never,unknown,never,no
29,189,jul,never,unknown,never,no
37,74,jul,never,unknown,never,no
36,485,jul,never,unknown,never,no
31,271,jul,never,unknown,never,no
29,115,jul,never,unknown,never,no
51,71,jul,never,unknown,never,no
48,599,jul,never,unknown,never,no
34,247,jul,never,unknown,never,no
51,215,jul,never,unknown,never,no
30,88,jul,never,unknown,never,no
30,423,jul,never,unknown,never,no
29,285,jul,never,unknown,never,no
37,22,jul,never,unknown,never,no
53,200,jul,never,unknown,never,no
49,246,jul,never,unknown,never,no
40,352,jul,never,unknown,never,no
48,188,jul,never,unknown,never,no
27,506,jul,never,unknown,never,no
34,136,jul,never,unknown,never,no
40,117,jul,never,unknown,never,no
26,188,jul,never,unknown,never,no
32,455,jul,never,unknown,never,no
33,65,jul,never,unknown,never,no
45,27,jul,never,unknown,never,no
37,272,jul,never,unknown,never,no
29,120,jul,never,unknown,never,no
56,605,jul,never,unknown,never,no
28,630,jul,never,unknown,never,no
32,151,jul,never,unknown,never,no
30,90,jul,never,unknown,never,no
54,106,jul,never,unknown,never,no
57,127,jul,never,unknown,never,no
35,654,jul,never,unknown,never,yes
26,1288,jul,never,unknown,never,no
53,59,jul,never,unknown,never,no
60,124,jul,never,unknown,never,no
28,29,jul,never,unknown,never,no
55,156,jul,never,unknown,never,no
45,73,jul,never,unknown,never,no
47,333,jul,never,unknown,never,no
30,267,jul,never,unknown,never,no
25,129,jul,never,unknown,never,no
37,106,jul,never,unknown,never,no
33,270,jul,never,unknown,never,no
49,283,jul,never,unknown,never,no
33,81,jul,never,unknown,never,no
44,261,jul,never,unknown,never,no
55,114,jul,never,unknown,never,no
44,70,jul,never,unknown,never,no
36,99,jul,never,unknown,never,no
50,139,jul,never,unknown,never,no
41,1833,jul,never,unknown,never,yes
26,611,jul,never,unknown,never,no
42,87,jul,never,unknown,never,no
31,369,jul,never,unknown,never,no
36,62,jul,never,unknown,never,no
43,431,jul,never,unknown,never,no
52,86,jul,never,unknown,never,no
30,67,jul,never,unknown,never,no
30,214,jul,never,unknown,never,no
26,611,jul,never,unknown,never,no
34,257,jul,never,unknown,never,no
26,246,jul,never,unknown,never,no
30,654,jul,never,unknown,never,no
50,112,jul,never,unknown,never,no
59,204,jul,never,unknown,never,no
52,1029,jul,never,unknown,never,no
43,211,jul,never,unknown,never,no
52,135,jul,never,unknown,never,no
32,115,jul,never,unknown,never,no
28,443,jul,never,unknown,never,no
33,153,jul,never,unknown,never,no
43,578,jul,never,unknown,never,no
58,209,jul,never,unknown,never,no
41,24,jul,never,unknown,never,no
35,675,jul,never,unknown,never,no
41,1508,jul,never,unknown,never,yes
29,338,jul,never,unknown,never,no
31,101,jul,never,unknown,never,no
36,632,jul,never,unknown,never,no
32,212,jul,never,unknown,never,no
27,662,jul,never,unknown,never,no
28,263,jul,never,unknown,never,no
32,50,jul,never,unknown,never,no
57,563,jul,never,unknown,never,no
27,264,jul,never,unknown,never,no
51,124,jul,never,unknown,never,no
55,165,jul,never,unknown,never,no
52,275,jul,never,unknown,never,no
55,502,jul,never,unknown,never,no
28,405,jul,never,unknown,never,no
39,182,jul,never,unknown,never,no
45,92,jul,never,unknown,never,no
26,128,jul,never,unknown,never,no
50,160,jul,never,unknown,never,no
27,139,jul,never,unknown,never,no
43,183,jul,never,unknown,never,no
35,181,jul,never,unknown,never,no
48,134,jul,never,unknown,never,no
33,487,jul,never,unknown,never,no
41,82,jul,never,unknown,never,no
34,681,jul,never,unknown,never,no
27,283,jul,never,unknown,never,no
26,417,jul,never,unknown,never,no
27,60,jul,never,unknown,never,no
39,77,jul,never,unknown,never,no
37,282,jul,never,unknown,never,no
50,226,jul,never,unknown,never,no
60,137,jul,never,unknown,never,no
30,661,jul,never,unknown,never,no
57,445,jul,never,unknown,never,no
32,370,jul,never,unknown,never,no
26,242,jul,never,unknown,never,no
34,1408,jul,never,unknown,never,no
58,514,jul,never,unknown,never,no
54,126,jul,never,unknown,never,no
51,176,jul,never,unknown,never,no
35,163,jul,never,unknown,never,no
34,483,jul,never,unknown,never,no
31,392,jul,never,unknown,never,no
39,608,jul,never,unknown,never,no
43,145,jul,never,unknown,never,no
50,160,jul,never,unknown,never,no
35,160,jul,never,unknown,never,no
31,261,jul,never,unknown,never,no
36,307,jul,never,unknown,never,no
57,236,jul,never,unknown,never,no
29,403,jul,never,unknown,never,no
34,387,jul,never,unknown,never,no
29,211,jul,never,unknown,never,no
28,598,jul,never,unknown,never,yes
34,181,jul,never,unknown,never,no
53,237,jul,never,unknown,never,no
45,477,jul,never,unknown,never,no
31,318,jul,never,unknown,never,no
33,400,jul,never,unknown,never,no
36,312,jul,never,unknown,never,no
44,269,jul,never,unknown,never,no
44,249,jul,never,unknown,never,no
59,186,jul,never,unknown,never,no
26,240,jul,never,unknown,never,no
42,158,jul,never,unknown,never,no
52,107,jul,never,unknown,never,no
44,287,jul,never,unknown,never,no
33,124,jul,never,unknown,never,no
50,270,jul,never,unknown,never,no
28,470,jul,never,unknown,never,no
51,168,jul,never,unknown,never,no
37,139,jul,never,unknown,never,no
35,560,jul,never,unknown,never,yes
40,96,jul,never,unknown,never,no
43,100,jul,never,unknown,never,no
30,137,jul,never,unknown,never,no
29,55,jul,never,unknown,never,no
26,1237,jul,never,unknown,never,yes
52,81,jul,never,unknown,never,no
54,246,jul,never,unknown,never,no
28,44,jul,never,unknown,never,no
38,345,jul,never,unknown,never,no
27,493,jul,never,unknown,never,no
35,216,jul,never,unknown,never,no
33,187,jul,never,unknown,never,no
31,580,jul,never,unknown,never,no
50,184,jul,never,unknown,never,no
26,443,jul,never,unknown,never,no
61,213,jul,never,unknown,never,no
49,400,jul,never,unknown,never,no
26,156,jul,never,unknown,never,no
34,149,jul,never,unknown,never,no
56,89,jul,never,unknown,never,no
32,503,jul,never,unknown,never,no
32,62,jul,never,unknown,never,no
60,282,jul,never,unknown,never,no
43,97,jul,never,unknown,never,no
27,39,jul,never,unknown,never,no
36,167,jul,never,unknown,never,no
32,102,jul,never,unknown,never,no
37,199,jul,never,unknown,never,no
26,233,jul,never,unknown,never,no
46,126,jul,never,unknown,never,no
59,44,jul,never,unknown,never,no
34,78,jul,never,unknown,never,no
59,246,jul,never,unknown,never,no
34,203,jul,never,unknown,never,no
25,209,jul,never,unknown,never,no
50,112,jul,never,unknown,never,no
29,728,jul,never,unknown,never,no
31,249,jul,never,unknown,never,no
31,1287,jul,never,unknown,never,no
31,437,jul,never,unknown,never,no
26,36,jul,never,unknown,never,no
45,1148,jul,never,unknown,never,no
61,464,jul,never,unknown,never,no
39,864,jul,never,unknown,never,yes
42,188,jul,never,unknown,never,no
32,314,jul,never,unknown,never,no
25,1037,jul,never,unknown,never,yes
34,351,jul,never,unknown,never,no
30,279,jul,never,unknown,never,no
43,119,jul,never,unknown,never,no
41,162,jul,never,unknown,never,no
27,209,jul,never,unknown,never,no
46,136,jul,never,unknown,never,no
46,151,jul,never,unknown,never,no
35,624,jul,never,unknown,never,no
42,167,jul,never,unknown,never,no
48,38,jul,never,unknown,never,no
27,203,jul,never,unknown,never,no
37,802,jul,never,unknown,never,yes
34,143,jul,never,unknown,never,no
28,262,jul,never,unknown,never,no
35,254,jul,never,unknown,never,no
58,1226,jul,never,unknown,never,no
54,113,jul,never,unknown,never,no
26,714,jul,never,unknown,never,no
53,534,jul,never,unknown,never,no
27,174,jul,never,unknown,never,no
34,532,jul,never,unknown,never,no
26,319,jul,never,unknown,never,no
27,1608,jul,never,unknown,never,yes
52,61,jul,never,unknown,never,no
48,84,jul,never,unknown,never,no
33,85,jul,never,unknown,never,no
36,127,jul,never,unknown,never,no
25,487,jul,never,unknown,never,no
28,170,jul,never,unknown,never,no
53,71,jul,never,unknown,never,no
45,285,jul,never,unknown,never,no
56,442,jul,never,unknown,never,no
50,59,jul,never,unknown,never,no
30,100,jul,never,unknown,never,no
32,218,jul,never,unknown,never,no
39,133,jul,never,unknown,never,no
31,40,jul,never,unknown,never,no
44,187,jul,never,unknown,never,no
29,89,jul,never,unknown,never,no
30,75,jul,never,unknown,never,no
48,70,jul,never,unknown,never,no
32,284,jul,never,unknown,never,no
25,754,jul,never,unknown,never,yes
42,123,jul,never,unknown,never,no
57,364,jul,never,unknown,never,no
49,194,jul,never,unknown,never,no
50,73,jul,never,unknown,never,no
29,164,jul,never,unknown,never,no
45,92,jul,never,unknown,never,no
49,73,jul,never,unknown,never,no
46,122,jul,never,unknown,never,no
27,500,jul,never,unknown,never,no
46,569,jul,never,unknown,never,no
40,186,jul,never,unknown,never,no
51,38,jul,never,unknown,never,no
50,137,jul,never,unknown,never,no
37,181,jul,never,unknown,never,no
37,175,jul,never,unknown,never,no
41,105,jul,never,unknown,never,no
46,870,jul,never,unknown,never,yes
59,226,jul,never,unknown,never,no
33,141,jul,never,unknown,never,no
49,58,jul,never,unknown,never,no
50,115,jul,never,unknown,never,no
40,177,jul,never,unknown,never,no
34,429,jul,never,unknown,never,no
34,256,jul,never,unknown,never,no
26,157,jul,never,unknown,never,no
41,285,jul,never,unknown,never,no
41,107,jul,never,unknown,never,no
50,205,jul,never,unknown,never,no
39,438,jul,never,unknown,never,no
38,161,jul,never,unknown,never,no
60,40,jul,never,unknown,never,no
38,237,jul,never,unknown,never,no
26,106,jul,never,unknown,never,no
57,158,jul,never,unknown,never,no
53,145,jul,never,unknown,never,no
41,244,jul,never,unknown,never,no
53,730,jul,never,unknown,never,no
34,498,jul,never,unknown,never,no
41,327,jul,never,unknown,never,no
50,104,jul,never,unknown,never,no
56,376,jul,never,unknown,never,no
41,137,jul,never,unknown,never,no
46,379,jul,never,unknown,never,no
42,761,jul,never,unknown,never,yes
49,108,jul,never,unknown,never,no
30,232,jul,never,unknown,never,no
28,184,jul,never,unknown,never,no
46,229,jul,never,unknown,never,no
28,275,jul,never,unknown,never,no
38,95,jul,never,unknown,never,no
39,281,jul,never,unknown,never,no
40,145,jul,never,unknown,never,no
40,104,jul,never,unknown,never,no
35,142,jul,never,unknown,never,no
36,136,jul,never,unknown,never,no
47,105,jul,never,unknown,never,no
30,495,jul,never,unknown,never,no
38,160,jul,never,unknown,never,no
26,167,jul,never,unknown,never,no
31,235,jul,never,unknown,never,no
25,633,jul,never,unknown,never,yes
54,272,jul,never,unknown,never,no
46,55,jul,never,unknown,never,no
47,43,jul,never,unknown,never,no
50,16,jul,never,unknown,never,no
46,40,jul,never,unknown,never,no
39,87,jul,never,unknown,never,no
53,336,jul,never,unknown,never,no
53,471,jul,never,unknown,never,no
52,59,jul,never,unknown,never,no
47,104,jul,never,unknown,never,no
55,184,jul,never,unknown,never,no
46,250,jul,never,unknown,never,no
25,115,jul,never,unknown,never,no
47,18,jul,never,unknown,never,no
33,115,jul,never,unknown,never,no
34,61,jul,never,unknown,never,no
29,644,jul,never,unknown,never,no
31,36,jul,never,unknown,never,no
34,112,jul,never,unknown,never,no
25,421,jul,never,unknown,never,no
26,178,jul,never,unknown,never,no
28,884,jul,never,unknown,never,no
56,156,jul,never,unknown,never,no
36,66,jul,never,unknown,never,no
27,319,jul,never,unknown,never,no
48,371,jul,never,unknown,never,no
31,194,jul,never,unknown,never,no
43,35,jul,never,unknown,never,no
42,160,jul,never,unknown,never,no
39,148,jul,never,unknown,never,no
28,284,jul,never,unknown,never,no
46,182,jul,never,unknown,never,no
38,194,jul,never,unknown,never,no
44,56,jul,never,unknown,never,no
35,375,jul,never,unknown,never,no
56,31,jul,never,unknown,never,no
49,73,jul,never,unknown,never,no
44,952,jul,never,unknown,never,no
31,111,jul,never,unknown,never,no
27,213,jul,never,unknown,never,no
28,245,jul,never,unknown,never,no
34,158,jul,never,unknown,never,no
45,163,jul,never,unknown,never,no
60,423,jul,never,unknown,never,no
31,368,jul,never,unknown,never,no
27,222,jul,never,unknown,never,no
30,40,jul,never,unknown,never,no
41,122,jul,never,unknown,never,no
35,183,jul,never,unknown,never,no
30,123,jul,never,unknown,never,no
38,222,jul,never,unknown,never,no
54,70,jul,never,unknown,never,no
26,95,jul,never,unknown,never,no
25,202,jul,never,unknown,never,no
38,157,jul,never,unknown,never,no
36,190,jul,never,unknown,never,no
28,172,jul,never,unknown,never,no
47,70,jul,never,unknown,never,no
48,173,jul,never,unknown,never,no
27,387,jul,never,unknown,never,no
29,74,jul,never,unknown,never,no
37,155,jul,never,unknown,never,no
28,81,jul,never,unknown,never,no
28,159,jul,never,unknown,never,no
28,690,jul,never,unknown,never,yes
38,73,jul,never,unknown,never,no
32,312,jul,never,unknown,never,no
38,717,jul,never,unknown,never,no
43,355,jul,never,unknown,never,no
45,191,jul,never,unknown,never,no
32,538,jul,never,unknown,never,no
42,102,jul,never,unknown,never,no
32,118,jul,never,unknown,never,no
60,197,jul,never,unknown,never,no
40,97,jul,never,unknown,never,no
33,529,jul,never,unknown,never,yes
25,98,jul,never,unknown,never,no
29,108,jul,never,unknown,never,no
25,273,jul,never,unknown,never,no
28,140,jul,never,unknown,never,no
41,179,jul,never,unknown,never,no
27,435,jul,never,unknown,never,no
48,135,jul,never,unknown,never,no
35,135,jul,never,unknown,never,no
39,36,jul,never,unknown,never,no
25,207,jul,never,unknown,never,no
49,366,jul,never,unknown,never,no
49,216,jul,never,unknown,never,no
38,240,jul,never,unknown,never,no
26,297,jul,never,unknown,never,no
60,151,jul,never,unknown,never,no
30,76,jul,never,unknown,never,no
54,117,jul,never,unknown,never,no
52,213,jul,never,unknown,never,no
57,99,jul,never,unknown,never,no
35,103,jul,never,unknown,never,no
28,158,jul,never,unknown,never,no
53,90,jul,never,unknown,never,no
32,1152,jul,never,unknown,never,yes
39,55,jul,never,unknown,never,no
56,335,jul,never,unknown,never,no
49,126,jul,never,unknown,never,no
57,169,jul,never,unknown,never,no
50,92,jul,never,unknown,never,no
47,203,jul,never,unknown,never,no
40,134,jul,never,unknown,never,no
59,256,jul,never,unknown,never,no
26,85,jul,never,unknown,never,no
36,172,jul,never,unknown,never,no
48,212,jul,never,unknown,never,no
39,383,jul,never,unknown,never,no
33,25,jul,never,unknown,never,no
57,588,jul,never,unknown,never,no
52,152,jul,never,unknown,never,no
35,874,jul,never,unknown,never,no
51,434,jul,never,unknown,never,no
57,322,jul,never,unknown,never,no
26,34,jul,never,unknown,never,no
29,586,jul,never,unknown,never,no
42,698,jul,never,unknown,never,no
49,73,jul,never,unknown,never,no
43,212,jul,never,unknown,never,no
57,186,jul,never,unknown,never,no
55,1331,jul,never,unknown,never,no
26,638,jul,never,unknown,never,no
42,98,jul,never,unknown,never,no
52,517,jul,never,unknown,never,no
32,271,jul,never,unknown,never,no
