age,balance,campaign,contact,day,default,duration,education,housing,job,loan,marital,month,pdays,poutcome,previous,y
30,-522,1,unknown,13,no,375,tertiary,yes,employed,no,single,may,-1,unknown,0,no
21,99,1,unknown,13,no,49,secondary,yes,unemployed,no,single,may,-1,unknown,0,no
42,-1664,1,unknown,13,no,169,secondary,yes,employed,no,married,may,-1,unknown,0,no
32,2,2,unknown,13,yes,178,secondary,yes,unemployed,no,married,may,-1,unknown,0,no
40,2172,1,unknown,13,no,1386,secondary,yes,employed,yes,married,may,-1,unknown,0,no
33,168,1,unknown,13,no,155,tertiary,yes,employed,no,single,may,-1,unknown,0,no
32,62,1,unknown,13,no,120,primary,yes,employed,yes,married,may,-1,unknown,0,no
25,768,1,unknown,13,no,203,secondary,yes,employed,no,single,may,-1,unknown,0,no
41,429,1,unknown,13,no,244,secondary,yes,employed,no,married,may,-1,unknown,0,no
37,36,1,unknown,13,no,428,secondary,yes,employed,no,married,may,-1,unknown,0,no
29,0,1,unknown,13,no,53,primary,yes,employed,no,married,may,-1,unknown,0,no
29,544,1,unknown,13,no,360,secondary,yes,employed,no,single,may,-1,unknown,0,no
46,91,1,unknown,13,no,215,primary,yes,employed,no,divorced,may,-1,unknown,0,no
32,-3,2,unknown,13,yes,500,tertiary,yes,employed,no,single,may,-1,unknown,0,no
30,1374,1,unknown,13,no,207,secondary,yes,employed,no,single,may,-1,unknown,0,no
38,119,4,unknown,13,no,568,tertiary,yes,employed,no,married,may,-1,unknown,0,yes
22,279,1,unknown,13,no,270,secondary,yes,employed,no,single,may,-1,unknown,0,no
22,594,1,unknown,13,no,154,secondary,yes,employed,no,single,may,-1,unknown,0,no
32,-121,1,unknown,13,no,272,secondary,yes,employed,yes,single,may,-1,unknown,0,no
36,-195,1,unknown,13,no,229,secondary,yes,employed,no,married,may,-1,unknown,0,no
30,-208,1,unknown,13,no,108,secondary,yes,employed,yes,single,may,-1,unknown,0,no
26,309,1,unknown,13,no,210,secondary,yes,employed,no,single,may,-1,unknown,0,no
41,210,1,unknown,13,yes,383,primary,yes,employed,no,divorced,may,-1,unknown,0,no
42,135,6,unknown,13,no,259,secondary,yes,unemployed,no,married,may,-1,unknown,0,no
45,66,3,unknown,13,no,3366,secondary,yes,employed,no,married,may,-1,unknown,0,no
24,-122,1,unknown,13,yes,1000,secondary,yes,employed,no,single,may,-1,unknown,0,yes
54,0,1,unknown,13,no,618,tertiary,no,unemployed,no,divorced,may,-1,unknown,0,yes
33,-90,1,unknown,13,no,415,unknown,yes,employed,no,single,may,-1,unknown,0,no
28,286,1,unknown,13,no,237,primary,yes,employed,no,married,may,-1,unknown,0,no
36,-423,1,unknown,13,no,106,secondary,yes,employed,yes,married,may,-1,unknown,0,no
34,505,1,unknown,13,no,351,primary,yes,employed,no,single,may,-1,unknown,0,no
28,296,1,unknown,13,no,218,secondary,yes,employed,no,single,may,-1,unknown,0,no
31,279,1,unknown,13,no,198,tertiary,yes,employed,no,single,may,-1,unknown,0,no
53,367,2,unknown,13,no,284,secondary,yes,employed,yes,married,may,-1,unknown,0,no
20,129,1,unknown,13,no,190,secondary,yes,employed,yes,single,may,-1,unknown,0,no
47,-13,1,unknown,13,yes,295,primary,no,unemployed,no,married,may,-1,unknown,0,no
33,1309,1,unknown,13,no,262,primary,yes,employed,no,married,may,-1,unknown,0,no
24,-10,1,unknown,13,no,106,secondary,yes,employed,no,single,may,-1,unknown,0,no
23,5,1,unknown,13,no,93,secondary,yes,employed,no,single,may,-1,unknown,0,no
27,71,1,unknown,13,no,174,secondary,yes,employed,no,single,may,-1,unknown,0,no
23,281,1,unknown,13,no,124,secondary,yes,employed,no,single,may,-1,unknown,0,no
30,173,1,unknown,13,no,217,secondary,yes,employed,no,married,may,-1,unknown,0,no
34,383,1,unknown,13,no,2231,secondary,yes,employed,no,divorced,may,-1,unknown,0,yes
55,39,1,unknown,13,no,343,primary,yes,employed,no,divorced,may,-1,unknown,0,no
57,1052,4,unknown,13,no,227,primary,yes,employed,no,married,may,-1,unknown,0,no
59,-49,2,unknown,13,no,248,unknown,yes,unemployed,no,divorced,may,-1,unknown,0,no
20,-103,1,unknown,13,no,180,secondary,yes,employed,no,single,may,-1,unknown,0,no
30,-846,1,unknown,13,yes,117,secondary,yes,employed,no,married,may,-1,unknown,0,no
41,705,1,unknown,13,no,205,secondary,yes,employed,no,married,may,-1,unknown,0,no
37,1950,1,unknown,13,no,370,secondary,yes,employed,no,single,may,-1,unknown,0,no
31,253,2,unknown,13,no,289,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
39,595,1,unknown,13,no,427,tertiary,yes,employed,no,single,may,-1,unknown,0,no
28,-185,1,unknown,13,no,170,secondary,yes,employed,yes,married,may,-1,unknown,0,no
44,353,1,unknown,13,no,705,primary,yes,employed,no,married,may,-1,unknown,0,no
31,2363,1,unknown,13,no,247,secondary,yes,employed,no,married,may,-1,unknown,0,no
28,52,1,unknown,13,no,226,unknown,yes,employed,no,married,may,-1,unknown,0,no
51,205,1,unknown,13,no,665,unknown,yes,employed,yes,married,may,-1,unknown,0,no
34,1557,1,unknown,13,no,213,tertiary,yes,employed,yes,married,may,-1,unknown,0,no
24,596,1,unknown,13,no,451,tertiary,yes,employed,no,single,may,-1,unknown,0,no
29,-114,1,unknown,13,no,174,tertiary,yes,employed,no,single,may,-1,unknown,0,no
50,478,5,unknown,13,no,126,primary,no,employed,no,married,may,-1,unknown,0,no
21,614,3,unknown,13,no,243,secondary,yes,employed,no,single,may,-1,unknown,0,no
29,783,1,unknown,13,no,166,secondary,yes,employed,no,single,may,-1,unknown,0,no
26,401,1,unknown,13,no,373,secondary,yes,employed,no,single,may,-1,unknown,0,no
26,92,1,unknown,13,no,259,secondary,yes,employed,no,single,may,-1,unknown,0,no
21,-273,1,unknown,13,no,340,secondary,yes,employed,yes,single,may,-1,unknown,0,no
23,2594,1,unknown,13,no,193,primary,yes,employed,no,single,may,-1,unknown,0,no
25,382,1,unknown,13,no,392,secondary,yes,employed,no,single,may,-1,unknown,0,no
40,-166,1,unknown,13,no,136,primary,yes,employed,no,married,may,-1,unknown,0,no
39,-141,1,unknown,13,no,148,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
25,-250,1,unknown,13,no,456,secondary,yes,employed,no,single,may,-1,unknown,0,no
26,3825,1,unknown,13,no,107,tertiary,yes,employed,no,married,may,-1,unknown,0,no
57,0,1,unknown,13,no,44,secondary,no,employed,no,married,may,-1,unknown,0,no
61,1060,1,unknown,13,no,118,primary,yes,unemployed,no,married,may,-1,unknown,0,no
34,-185,1,unknown,13,no,276,secondary,yes,employed,yes,married,may,-1,unknown,0,no
47,955,1,unknown,13,no,47,secondary,yes,unemployed,no,married,may,-1,unknown,0,no
31,263,2,unknown,13,no,150,secondary,yes,employed,no,married,may,-1,unknown,0,no
45,4646,1,unknown,13,no,118,secondary,yes,employed,no,married,may,-1,unknown,0,no
33,989,3,unknown,13,no,232,tertiary,yes,employed,yes,single,may,-1,unknown,0,no
27,232,1,unknown,13,no,1167,secondary,yes,employed,yes,married,may,-1,unknown,0,no
41,1483,1,unknown,13,no,227,primary,yes,unemployed,no,married,may,-1,unknown,0,no
58,7495,1,unknown,13,no,325,secondary,yes,employed,no,married,may,-1,unknown,0,no
45,0,1,unknown,13,no,147,tertiary,yes,employed,yes,married,may,-1,unknown,0,no
49,2199,1,unknown,13,no,98,tertiary,yes,employed,no,married,may,-1,unknown,0,no
42,476,1,unknown,13,no,93,secondary,yes,employed,no,married,may,-1,unknown,0,no
52,148,1,unknown,13,no,83,secondary,yes,employed,no,married,may,-1,unknown,0,no
52,3241,1,unknown,13,no,105,secondary,yes,employed,no,married,may,-1,unknown,0,no
49,2665,1,unknown,13,no,67,primary,yes,unemployed,no,married,may,-1,unknown,0,no
59,1875,1,unknown,13,no,77,secondary,yes,unemployed,no,married,may,-1,unknown,0,no
54,879,1,unknown,13,no,191,primary,yes,employed,no,married,may,-1,unknown,0,no
46,1934,1,unknown,13,no,20,secondary,yes,employed,no,married,may,-1,unknown,0,no
44,0,1,unknown,13,no,27,tertiary,no,employed,no,married,may,-1,unknown,0,no
26,380,3,unknown,13,no,260,secondary,yes,employed,no,married,may,-1,unknown,0,no
46,2485,4,unknown,13,no,174,secondary,yes,employed,no,married,may,-1,unknown,0,no
59,5521,1,unknown,13,no,94,primary,yes,unemployed,yes,married,may,-1,unknown,0,no
43,24,2,unknown,13,no,23,unknown,yes,employed,no,married,may,-1,unknown,0,no
50,160,1,unknown,13,no,334,secondary,yes,employed,no,married,may,-1,unknown,0,no
26,-204,2,unknown,13,no,609,secondary,yes,employed,no,single,may,-1,unknown,0,no
54,363,1,unknown,13,no,202,unknown,yes,employed,no,married,may,-1,unknown,0,no
44,181,1,unknown,13,no,302,secondary,no,employed,no,divorced,may,-1,unknown,0,no
36,307,2,unknown,13,no,121,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
51,193,3,unknown,13,no,202,unknown,yes,employed,no,married,may,-1,unknown,0,no
59,3382,1,unknown,13,no,806,secondary,yes,unemployed,no,married,may,-1,unknown,0,no
42,1823,1,unknown,13,no,31,tertiary,yes,employed,no,married,may,-1,unknown,0,no
41,-111,1,unknown,13,no,21,secondary,yes,employed,no,married,may,-1,unknown,0,no
43,3373,1,unknown,13,no,156,unknown,yes,employed,no,married,may,-1,unknown,0,no
40,92,1,unknown,13,no,92,primary,yes,employed,no,married,may,-1,unknown,0,no
32,463,2,unknown,13,no,128,tertiary,yes,employed,no,married,may,-1,unknown,0,no
55,1192,1,unknown,13,no,481,unknown,yes,employed,no,married,may,-1,unknown,0,no
59,2376,1,unknown,13,no,766,secondary,no,unemployed,no,married,may,-1,unknown,0,no
30,-166,5,unknown,13,no,255,secondary,yes,employed,yes,married,may,-1,unknown,0,no
47,3960,1,unknown,13,no,110,secondary,yes,employed,no,married,may,-1,unknown,0,no
23,4,2,unknown,13,no,395,primary,yes,employed,no,single,may,-1,unknown,0,yes
44,23,1,unknown,13,no,135,primary,yes,employed,no,married,may,-1,unknown,0,no
45,639,1,unknown,13,no,192,secondary,yes,employed,no,married,may,-1,unknown,0,no
35,2144,2,unknown,13,no,188,secondary,yes,employed,no,single,may,-1,unknown,0,no
41,225,1,unknown,13,no,139,secondary,yes,employed,yes,divorced,may,-1,unknown,0,no
59,13308,1,unknown,13,no,131,primary,yes,employed,no,divorced,may,-1,unknown,0,no
29,95,2,unknown,13,no,266,primary,yes,employed,no,single,may,-1,unknown,0,no
48,1199,1,unknown,13,no,76,secondary,yes,employed,no,married,may,-1,unknown,0,no
49,400,1,unknown,13,no,122,tertiary,yes,employed,no,married,may,-1,unknown,0,no
60,1262,1,unknown,13,no,1015,primary,yes,employed,yes,married,may,-1,unknown,0,yes
45,849,1,unknown,13,no,60,tertiary,no,employed,no,married,may,-1,unknown,0,no
48,1949,2,unknown,13,no,683,tertiary,yes,employed,no,married,may,-1,unknown,0,yes
45,-395,1,unknown,13,no,470,tertiary,yes,employed,no,divorced,may,-1,unknown,0,yes
48,618,1,unknown,13,no,149,tertiary,no,employed,no,married,may,-1,unknown,0,no
54,0,1,unknown,13,no,106,primary,yes,unemployed,no,married,may,-1,unknown,0,no
44,0,2,unknown,13,no,127,tertiary,yes,employed,yes,married,may,-1,unknown,0,no
46,355,1,unknown,13,no,320,primary,yes,employed,no,single,may,-1,unknown,0,no
52,131,1,unknown,13,no,145,secondary,yes,employed,yes,divorced,may,-1,unknown,0,no
44,6203,1,unknown,13,no,129,tertiary,yes,employed,yes,married,may,-1,unknown,0,no
52,1635,1,unknown,13,no,730,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
46,580,1,unknown,13,no,36,tertiary,yes,employed,no,single,may,-1,unknown,0,no
54,1814,1,unknown,13,no,521,secondary,no,employed,no,divorced,may,-1,unknown,0,no
49,159,3,unknown,13,no,95,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
46,48,1,unknown,13,no,120,tertiary,no,employed,no,married,may,-1,unknown,0,no
48,189,1,unknown,13,no,768,primary,yes,employed,no,divorced,may,-1,unknown,0,no
43,-633,1,unknown,13,no,277,unknown,yes,employed,yes,married,may,-1,unknown,0,no
50,5356,1,unknown,13,no,289,primary,no,employed,no,married,may,-1,unknown,0,no
44,476,1,unknown,13,no,473,secondary,yes,employed,no,married,may,-1,unknown,0,no
43,4478,1,unknown,13,no,133,secondary,yes,unemployed,no,divorced,may,-1,unknown,0,no
51,3132,1,unknown,13,no,459,secondary,no,employed,no,single,may,-1,unknown,0,no
59,-892,1,unknown,13,no,129,tertiary,yes,unemployed,no,married,may,-1,unknown,0,no
52,11,1,unknown,13,no,420,secondary,yes,employed,no,married,may,-1,unknown,0,no
35,414,2,unknown,13,no,386,secondary,yes,employed,no,single,may,-1,unknown,0,no
36,1165,4,unknown,13,no,1001,secondary,yes,employed,no,married,may,-1,unknown,0,yes
32,3839,1,unknown,13,no,76,secondary,yes,employed,no,married,may,-1,unknown,0,no
41,196,1,unknown,13,no,488,secondary,yes,employed,no,married,may,-1,unknown,0,no
47,521,1,unknown,13,no,262,primary,yes,employed,no,married,may,-1,unknown,0,no
45,350,1,unknown,13,no,146,secondary,yes,employed,yes,married,may,-1,unknown,0,no
45,8680,1,unknown,13,no,503,secondary,yes,employed,no,married,may,-1,unknown,0,no
45,0,1,unknown,13,no,170,tertiary,yes,employed,no,divorced,may,-1,unknown,0,no
29,309,1,unknown,13,no,214,secondary,yes,employed,no,single,may,-1,unknown,0,no
36,125,1,unknown,13,no,355,tertiary,yes,employed,no,married,may,-1,unknown,0,no
37,368,2,unknown,13,no,194,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
44,1362,1,unknown,13,no,46,secondary,yes,employed,no,married,may,-1,unknown,0,no
56,296,1,unknown,13,no,128,secondary,yes,unemployed,no,married,may,-1,unknown,0,no
52,2240,1,unknown,13,no,845,unknown,yes,employed,no,married,may,-1,unknown,0,yes
57,1026,2,unknown,13,no,52,secondary,yes,employed,no,married,may,-1,unknown,0,no
54,1301,1,unknown,13,no,173,secondary,yes,employed,no,married,may,-1,unknown,0,no
49,199,2,unknown,13,no,113,primary,no,employed,no,married,may,-1,unknown,0,no
24,11,2,unknown,13,no,109,unknown,yes,employed,no,single,may,-1,unknown,0,no
42,5,1,unknown,13,no,853,tertiary,yes,employed,no,married,may,-1,unknown,0,no
40,373,1,unknown,13,no,518,tertiary,yes,employed,yes,married,may,-1,unknown,0,no
25,1270,2,unknown,13,no,124,tertiary,yes,employed,no,single,may,-1,unknown,0,no
28,416,2,unknown,13,no,452,secondary,yes,employed,no,single,may,-1,unknown,0,no
53,-27,9,unknown,13,no,209,secondary,no,unemployed,no,married,may,-1,unknown,0,no
40,221,2,unknown,13,no,154,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
27,331,2,unknown,13,no,203,secondary,yes,employed,no,single,may,-1,unknown,0,no
34,402,2,unknown,13,no,813,tertiary,yes,employed,no,married,may,-1,unknown,0,no
56,123,1,unknown,13,no,81,secondary,no,employed,no,married,may,-1,unknown,0,no
45,105,1,unknown,13,no,119,secondary,yes,employed,yes,married,may,-1,unknown,0,no
27,0,1,unknown,13,no,296,secondary,yes,employed,no,married,may,-1,unknown,0,no
53,1691,2,unknown,13,no,916,tertiary,no,unemployed,no,married,may,-1,unknown,0,no
34,2,2,unknown,13,no,60,tertiary,yes,employed,no,single,may,-1,unknown,0,no
44,3,1,unknown,13,no,443,unknown,yes,employed,no,single,may,-1,unknown,0,no
46,399,1,unknown,13,no,353,primary,yes,employed,no,married,may,-1,unknown,0,no
53,1421,2,unknown,13,no,225,secondary,yes,unemployed,no,single,may,-1,unknown,0,no
26,8,2,unknown,13,no,262,tertiary,yes,employed,yes,married,may,-1,unknown,0,no
31,150,2,unknown,13,no,431,secondary,yes,employed,yes,single,may,-1,unknown,0,no
35,-371,2,unknown,13,no,358,secondary,yes,employed,no,married,may,-1,unknown,0,no
43,1916,2,unknown,13,no,565,secondary,yes,employed,no,married,may,-1,unknown,0,no
47,300,3,unknown,13,no,103,primary,yes,employed,no,married,may,-1,unknown,0,no
37,175,6,unknown,13,no,753,secondary,yes,employed,yes,divorced,may,-1,unknown,0,yes
57,3571,2,unknown,13,no,708,tertiary,no,unemployed,no,married,may,-1,unknown,0,no
41,1135,1,unknown,13,no,265,primary,yes,employed,no,married,may,-1,unknown,0,no
55,789,2,unknown,13,no,434,unknown,yes,employed,no,divorced,may,-1,unknown,0,no
51,2195,1,unknown,13,no,59,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
27,1311,2,unknown,13,no,805,secondary,yes,employed,no,single,may,-1,unknown,0,no
53,-689,1,unknown,13,yes,242,secondary,yes,employed,no,married,may,-1,unknown,0,no
39,14,9,unknown,13,no,19,secondary,yes,employed,yes,single,may,-1,unknown,0,no
35,56,6,unknown,13,no,93,secondary,yes,employed,no,married,may,-1,unknown,0,no
28,26765,8,unknown,13,no,210,secondary,no,employed,no,single,may,-1,unknown,0,no
29,17,2,unknown,13,no,31,unknown,yes,employed,no,divorced,may,-1,unknown,0,no
51,463,5,unknown,13,no,213,secondary,yes,employed,no,married,may,-1,unknown,0,no
46,751,2,unknown,13,no,104,secondary,yes,employed,no,single,may,-1,unknown,0,no
50,3478,3,unknown,13,no,342,secondary,yes,unemployed,no,married,may,-1,unknown,0,no
56,88,2,unknown,13,no,172,unknown,yes,employed,no,married,may,-1,unknown,0,no
28,64,3,unknown,13,no,160,secondary,yes,employed,no,married,may,-1,unknown,0,no
51,36,2,unknown,13,no,535,tertiary,yes,employed,no,married,may,-1,unknown,0,no
54,42,5,unknown,13,no,514,secondary,yes,employed,no,married,may,-1,unknown,0,no
47,113,1,unknown,13,no,276,primary,yes,employed,no,married,may,-1,unknown,0,no
49,358,3,unknown,13,no,176,secondary,yes,employed,yes,married,may,-1,unknown,0,no
46,274,1,unknown,13,no,20,primary,yes,employed,no,divorced,may,-1,unknown,0,no
41,0,1,unknown,13,no,161,tertiary,yes,employed,no,married,may,-1,unknown,0,no
45,985,1,unknown,13,no,390,secondary,yes,employed,no,married,may,-1,unknown,0,no
31,81,4,unknown,13,no,245,primary,yes,employed,no,married,may,-1,unknown,0,no
53,592,1,unknown,13,no,151,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
60,791,1,unknown,13,no,144,unknown,yes,employed,no,divorced,may,-1,unknown,0,no
55,708,2,unknown,13,no,901,secondary,yes,unemployed,no,married,may,-1,unknown,0,no
54,51,1,unknown,13,no,123,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
46,0,3,unknown,13,no,204,primary,yes,employed,no,married,may,-1,unknown,0,no
41,356,2,unknown,13,no,93,unknown,yes,employed,no,single,may,-1,unknown,0,no
34,34,3,unknown,13,no,188,secondary,yes,employed,no,married,may,-1,unknown,0,no
51,12061,1,unknown,13,no,332,secondary,yes,employed,no,married,may,-1,unknown,0,no
31,513,1,unknown,13,no,180,secondary,yes,employed,no,single,may,-1,unknown,0,no
55,6958,2,unknown,13,no,178,secondary,yes,employed,yes,married,may,-1,unknown,0,no
44,126,1,unknown,13,no,92,tertiary,yes,employed,no,married,may,-1,unknown,0,no
25,54,2,unknown,13,no,318,secondary,yes,employed,no,single,may,-1,unknown,0,no
36,373,1,unknown,13,no,94,secondary,yes,employed,no,married,may,-1,unknown,0,no
33,304,2,unknown,13,no,139,secondary,yes,employed,no,married,may,-1,unknown,0,no
46,781,1,unknown,13,no,152,secondary,no,employed,no,married,may,-1,unknown,0,no
43,42,1,unknown,13,no,188,primary,no,employed,no,divorced,may,-1,unknown,0,no
46,618,3,unknown,13,no,54,tertiary,yes,employed,no,married,may,-1,unknown,0,no
53,1570,1,unknown,13,no,29,secondary,yes,employed,no,married,may,-1,unknown,0,no
52,1161,1,unknown,13,no,271,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
57,0,1,unknown,13,no,95,unknown,no,employed,no,divorced,may,-1,unknown,0,no
31,-745,1,unknown,13,no,227,secondary,yes,employed,no,single,may,-1,unknown,0,no
54,88,1,unknown,13,no,190,secondary,yes,employed,no,married,may,-1,unknown,0,no
37,1330,1,unknown,13,no,60,tertiary,yes,employed,no,married,may,-1,unknown,0,no
41,641,1,unknown,13,no,161,secondary,yes,employed,no,married,may,-1,unknown,0,no
44,1423,4,unknown,13,no,162,secondary,yes,employed,no,married,may,-1,unknown,0,no
26,8206,2,unknown,13,no,213,secondary,yes,employed,no,single,may,-1,unknown,0,no
40,4436,2,unknown,13,no,67,primary,yes,employed,no,married,may,-1,unknown,0,no
32,1611,1,unknown,13,no,93,secondary,yes,employed,yes,divorced,may,-1,unknown,0,no
44,607,2,unknown,13,no,119,tertiary,yes,employed,no,single,may,-1,unknown,0,no
44,300,3,unknown,13,no,297,primary,yes,employed,no,married,may,-1,unknown,0,no
35,304,1,unknown,13,no,3,secondary,yes,employed,no,married,may,-1,unknown,0,no
49,254,1,unknown,13,no,179,secondary,yes,employed,no,married,may,-1,unknown,0,no
44,3790,2,unknown,13,no,342,secondary,yes,employed,no,married,may,-1,unknown,0,no
40,59,1,unknown,13,no,420,secondary,yes,employed,no,married,may,-1,unknown,0,no
39,1554,1,unknown,13,no,378,secondary,yes,employed,no,married,may,-1,unknown,0,no
51,257,1,unknown,13,no,190,tertiary,yes,employed,no,divorced,may,-1,unknown,0,no
